Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
ETHUSDT,1h,2023-06-10 00:00:00,1837.1,1836.87,1839.83,1834.17,6418.9359
ETHUSDT,1h,2023-06-10 01:00:00,1836.86,1838.48,1838.49,1835.17,4554.0506
ETHUSDT,1h,2023-06-10 02:00:00,1838.48,1840.37,1841.15,1836.31,3191.2435
ETHUSDT,1h,2023-06-10 03:00:00,1840.37,1837.29,1840.45,1836.3,5975.6968
ETHUSDT,1h,2023-06-10 04:00:00,1837.28,1835.7,1844.99,1828.33,14853.5656
ETHUSDT,1h,2023-06-10 05:00:00,1835.71,1829.5,1839.27,1825.48,15859.2076
ETHUSDT,1h,2023-06-10 06:00:00,1829.5,1827.17,1831.33,1822.13,13951.7601
ETHUSDT,1h,2023-06-10 07:00:00,1827.17,1788.2,1829.84,1781.32,85590.6259
ETHUSDT,1h,2023-06-10 08:00:00,1788.19,1751.19,1790.73,1744.44,92712.2993
ETHUSDT,1h,2023-06-10 09:00:00,1751.19,1744.11,1760.99,1734.68,64728.3872
ETHUSDT,1h,2023-06-10 10:00:00,1744.12,1731.78,1745.29,1724.43,67200.6551
ETHUSDT,1h,2023-06-10 11:00:00,1731.79,1740.25,1743.16,1715.03,59652.8463
ETHUSDT,1h,2023-06-10 12:00:00,1740.25,1738.96,1740.8,1732.56,16813.3114
ETHUSDT,1h,2023-06-10 13:00:00,1738.95,1743.82,1744.0,1735.09,12676.2452
ETHUSDT,1h,2023-06-10 14:00:00,1743.83,1747.95,1749.56,1740.04,12314.0302
ETHUSDT,1h,2023-06-10 15:00:00,1747.95,1739.69,1747.96,1738.44,10450.8825
ETHUSDT,1h,2023-06-10 16:00:00,1739.68,1743.47,1745.69,1737.33,9704.0781
ETHUSDT,1h,2023-06-10 17:00:00,1743.48,1744.12,1747.48,1740.0,10001.9293
ETHUSDT,1h,2023-06-10 18:00:00,1744.13,1737.39,1744.35,1732.85,11707.5457
ETHUSDT,1h,2023-06-10 19:00:00,1737.39,1733.02,1740.49,1731.99,15395.4274
ETHUSDT,1h,2023-06-10 20:00:00,1733.01,1760.17,1773.03,1718.5,67289.6754
ETHUSDT,1h,2023-06-10 21:00:00,1760.16,1733.48,1762.14,1725.0,28021.1753
ETHUSDT,1h,2023-06-10 22:00:00,1733.48,1744.48,1745.17,1732.51,8530.6878
ETHUSDT,1h,2023-06-10 23:00:00,1744.48,1742.79,1747.74,1738.59,10601.2109
ETHUSDT,1h,2023-06-11 00:00:00,1742.78,1744.62,1745.85,1739.15,4976.3592
ETHUSDT,1h,2023-06-11 01:00:00,1744.63,1753.89,1757.58,1743.6,8657.4683
ETHUSDT,1h,2023-06-11 02:00:00,1753.88,1751.53,1754.99,1751.0,4659.5989
ETHUSDT,1h,2023-06-11 03:00:00,1751.52,1745.72,1752.35,1745.0,8914.1164
ETHUSDT,1h,2023-06-11 04:00:00,1745.72,1749.49,1751.98,1743.64,7281.7474
ETHUSDT,1h,2023-06-11 05:00:00,1749.49,1749.56,1750.15,1745.0,7441.8795
ETHUSDT,1h,2023-06-11 06:00:00,1749.55,1751.55,1752.46,1747.74,7359.3172
ETHUSDT,1h,2023-06-11 07:00:00,1751.55,1754.01,1757.19,1743.88,8602.8133
ETHUSDT,1h,2023-06-11 08:00:00,1754.01,1756.66,1759.76,1753.5,6466.5491
ETHUSDT,1h,2023-06-11 09:00:00,1756.65,1756.53,1759.43,1756.0,5562.9579
ETHUSDT,1h,2023-06-11 10:00:00,1756.53,1752.92,1756.72,1752.8,5509.516
ETHUSDT,1h,2023-06-11 11:00:00,1752.92,1748.9,1755.54,1747.36,7955.1953
ETHUSDT,1h,2023-06-11 12:00:00,1748.9,1745.68,1750.72,1745.15,6720.0873
ETHUSDT,1h,2023-06-11 13:00:00,1745.68,1751.21,1754.63,1745.17,5968.3098
ETHUSDT,1h,2023-06-11 14:00:00,1751.22,1752.13,1754.99,1750.11,4459.2655
ETHUSDT,1h,2023-06-11 15:00:00,1752.14,1746.65,1752.39,1746.53,5900.5276
ETHUSDT,1h,2023-06-11 16:00:00,1746.64,1741.24,1749.49,1738.72,11409.1745
ETHUSDT,1h,2023-06-11 17:00:00,1741.23,1743.54,1750.54,1740.44,9320.0985
ETHUSDT,1h,2023-06-11 18:00:00,1743.54,1740.8,1746.31,1740.35,7245.2281
ETHUSDT,1h,2023-06-11 19:00:00,1740.8,1752.19,1757.0,1739.76,17249.7436
ETHUSDT,1h,2023-06-11 20:00:00,1752.18,1756.07,1765.0,1751.57,14432.0585
ETHUSDT,1h,2023-06-11 21:00:00,1756.08,1757.14,1761.87,1754.5,7333.685
ETHUSDT,1h,2023-06-11 22:00:00,1757.14,1762.27,1768.26,1755.29,10691.1642
ETHUSDT,1h,2023-06-11 23:00:00,1762.27,1769.85,1778.25,1762.27,16953.9631
ETHUSDT,1h,2023-06-12 00:00:00,1769.85,1763.59,1771.0,1761.98,6262.6624
ETHUSDT,1h,2023-06-12 01:00:00,1763.58,1753.86,1764.43,1741.64,21265.309
ETHUSDT,1h,2023-06-12 02:00:00,1753.87,1752.76,1755.89,1746.76,9650.8742
ETHUSDT,1h,2023-06-12 03:00:00,1752.77,1751.87,1755.35,1744.02,13599.1049
ETHUSDT,1h,2023-06-12 04:00:00,1751.88,1745.89,1753.49,1743.33,11132.9114
ETHUSDT,1h,2023-06-12 05:00:00,1745.89,1731.43,1748.5,1720.11,37121.1487
ETHUSDT,1h,2023-06-12 06:00:00,1731.43,1735.76,1738.94,1730.03,8986.9052
ETHUSDT,1h,2023-06-12 07:00:00,1735.76,1740.56,1741.45,1735.0,8036.4322
ETHUSDT,1h,2023-06-12 08:00:00,1740.55,1736.39,1740.56,1736.02,6078.2953
ETHUSDT,1h,2023-06-12 09:00:00,1736.4,1740.6,1748.0,1736.1,11256.6486
ETHUSDT,1h,2023-06-12 10:00:00,1740.6,1736.7,1742.0,1732.77,8176.8196
ETHUSDT,1h,2023-06-12 11:00:00,1736.7,1745.35,1747.61,1734.28,14132.163
ETHUSDT,1h,2023-06-12 12:00:00,1745.35,1748.45,1759.33,1744.65,19063.4933
ETHUSDT,1h,2023-06-12 13:00:00,1748.44,1748.14,1755.0,1747.5,14365.5178
ETHUSDT,1h,2023-06-12 14:00:00,1748.15,1745.6,1748.55,1742.29,7409.5511
ETHUSDT,1h,2023-06-12 15:00:00,1745.61,1747.09,1747.25,1741.86,8423.2101
ETHUSDT,1h,2023-06-12 16:00:00,1747.09,1739.47,1747.1,1736.3,12932.2931
ETHUSDT,1h,2023-06-12 17:00:00,1739.47,1738.14,1744.21,1728.88,16238.9628
ETHUSDT,1h,2023-06-12 18:00:00,1738.16,1731.87,1738.16,1730.12,15251.44
ETHUSDT,1h,2023-06-12 19:00:00,1731.86,1736.13,1739.35,1726.7,14838.4699
ETHUSDT,1h,2023-06-12 20:00:00,1736.13,1736.37,1747.16,1720.0,32285.1135
ETHUSDT,1h,2023-06-12 21:00:00,1736.37,1736.89,1738.26,1730.42,9294.6516
ETHUSDT,1h,2023-06-12 22:00:00,1736.89,1733.14,1737.16,1727.66,8983.8692
ETHUSDT,1h,2023-06-12 23:00:00,1733.15,1739.08,1739.35,1730.22,7302.6918
ETHUSDT,1h,2023-06-13 00:00:00,1739.08,1743.39,1744.22,1738.06,6910.3942
