Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
LTCUSDT,4h,2023-06-09 11:00:00,87.47,88.45,88.5,87.41,65854.09
LTCUSDT,4h,2023-06-09 15:00:00,88.45,89.29,89.98,88.4,128580.382
LTCUSDT,4h,2023-06-09 19:00:00,89.29,88.61,89.92,88.5,75929.004
LTCUSDT,4h,2023-06-09 23:00:00,88.64,89.3,89.53,88.5,50628.686
LTCUSDT,4h,2023-06-10 03:00:00,89.3,85.23,89.34,84.76,227836.765
LTCUSDT,4h,2023-06-10 07:00:00,85.26,77.14,85.73,73.56,826358.835
LTCUSDT,4h,2023-06-10 11:00:00,77.14,77.43,77.67,75.83,242259.451
LTCUSDT,4h,2023-06-10 15:00:00,77.43,75.98,77.44,75.75,165438.953
LTCUSDT,4h,2023-06-10 19:00:00,75.97,76.78,79.0,74.09,354375.776
LTCUSDT,4h,2023-06-10 23:00:00,76.78,77.13,77.99,76.27,114808.535
LTCUSDT,4h,2023-06-11 03:00:00,77.14,77.19,77.24,76.34,88467.35
LTCUSDT,4h,2023-06-11 07:00:00,77.21,77.47,77.7,76.15,83740.397
LTCUSDT,4h,2023-06-11 11:00:00,77.47,78.29,78.98,77.4,133240.641
LTCUSDT,4h,2023-06-11 15:00:00,78.29,77.16,78.35,76.94,101550.219
LTCUSDT,4h,2023-06-11 19:00:00,77.16,78.34,78.71,77.08,106469.012
LTCUSDT,4h,2023-06-11 23:00:00,78.35,77.68,78.96,76.68,87776.811
LTCUSDT,4h,2023-06-12 03:00:00,77.68,76.14,77.8,75.07,144807.39
LTCUSDT,4h,2023-06-12 07:00:00,76.16,75.85,76.79,75.66,140248.304
LTCUSDT,4h,2023-06-12 11:00:00,75.85,77.48,77.91,75.65,131796.712
LTCUSDT,4h,2023-06-12 15:00:00,77.49,76.71,77.52,76.36,71760.635
LTCUSDT,4h,2023-06-12 19:00:00,76.72,76.58,77.28,75.8,88019.938
LTCUSDT,4h,2023-06-12 23:00:00,76.57,77.5,77.76,76.42,47840.45
