Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
ADAUSDT,1h,2023-06-11 12:00:00,0.2604,0.2625,0.2627,0.259,10272206.5
ADAUSDT,1h,2023-06-11 13:00:00,0.2625,0.2688,0.2745,0.262,38133916.4
ADAUSDT,1h,2023-06-11 14:00:00,0.2688,0.2691,0.2726,0.2673,14939841.6
ADAUSDT,1h,2023-06-11 15:00:00,0.2691,0.2677,0.2712,0.2674,10322964.0
ADAUSDT,1h,2023-06-11 16:00:00,0.2677,0.265,0.2688,0.264,12576030.5
ADAUSDT,1h,2023-06-11 17:00:00,0.265,0.2668,0.2694,0.2647,9390148.8
ADAUSDT,1h,2023-06-11 18:00:00,0.2668,0.2642,0.2681,0.2639,6133853.0
ADAUSDT,1h,2023-06-11 19:00:00,0.2642,0.2677,0.2691,0.2639,11776734.6
ADAUSDT,1h,2023-06-11 20:00:00,0.2677,0.2689,0.272,0.267,10793600.0
ADAUSDT,1h,2023-06-11 21:00:00,0.2689,0.2708,0.2724,0.2683,7176946.4
ADAUSDT,1h,2023-06-11 22:00:00,0.2708,0.2745,0.2772,0.2695,12621184.3
ADAUSDT,1h,2023-06-11 23:00:00,0.2745,0.2759,0.28,0.2745,11162639.4
ADAUSDT,1h,2023-06-12 00:00:00,0.276,0.2749,0.278,0.2742,9698758.4
ADAUSDT,1h,2023-06-12 01:00:00,0.2749,0.272,0.2759,0.2707,7687677.1
ADAUSDT,1h,2023-06-12 02:00:00,0.272,0.272,0.2739,0.2706,4428326.3
ADAUSDT,1h,2023-06-12 03:00:00,0.2719,0.2734,0.2758,0.2695,6374692.6
ADAUSDT,1h,2023-06-12 04:00:00,0.2735,0.2723,0.2743,0.2709,5972766.7
ADAUSDT,1h,2023-06-12 05:00:00,0.2724,0.2674,0.2736,0.2648,11533075.8
ADAUSDT,1h,2023-06-12 06:00:00,0.2674,0.2681,0.2689,0.2654,11512262.9
ADAUSDT,1h,2023-06-12 07:00:00,0.2681,0.2727,0.2752,0.2676,8558536.3
ADAUSDT,1h,2023-06-12 08:00:00,0.2727,0.2725,0.2749,0.2715,14422868.8
ADAUSDT,1h,2023-06-12 09:00:00,0.2725,0.2773,0.28,0.2718,18158195.5
ADAUSDT,1h,2023-06-12 10:00:00,0.2773,0.2782,0.2824,0.2771,16130006.9
ADAUSDT,1h,2023-06-12 11:00:00,0.2782,0.2833,0.2845,0.2771,16244311.2
ADAUSDT,1h,2023-06-12 12:00:00,0.2831,0.2831,0.2851,0.2812,12966606.2
ADAUSDT,1h,2023-06-12 13:00:00,0.283,0.2839,0.2865,0.2826,13290615.4
ADAUSDT,1h,2023-06-12 14:00:00,0.2841,0.2823,0.2845,0.2807,8617950.1
ADAUSDT,1h,2023-06-12 15:00:00,0.2824,0.2831,0.2832,0.2805,6462039.4
ADAUSDT,1h,2023-06-12 16:00:00,0.283,0.2796,0.2832,0.2777,7602963.3
ADAUSDT,1h,2023-06-12 17:00:00,0.2796,0.2803,0.2828,0.2785,6825243.9
ADAUSDT,1h,2023-06-12 18:00:00,0.2803,0.2772,0.2804,0.2764,8028451.3
ADAUSDT,1h,2023-06-12 19:00:00,0.2772,0.2753,0.2785,0.2747,9312392.9
ADAUSDT,1h,2023-06-12 20:00:00,0.2753,0.2759,0.2785,0.2726,11175070.1
ADAUSDT,1h,2023-06-12 21:00:00,0.2759,0.2754,0.2761,0.2726,6591671.0
ADAUSDT,1h,2023-06-12 22:00:00,0.2755,0.2745,0.2758,0.2741,4316789.9
ADAUSDT,1h,2023-06-12 23:00:00,0.2745,0.2766,0.2777,0.2734,7168765.8
ADAUSDT,1h,2023-06-13 00:00:00,0.2767,0.2776,0.2778,0.2752,4435961.9
