Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
ETHUSDT,4h,2023-06-02 23:00:00,1907.61,1906.68,1910.0,1902.62,24316.1767
ETHUSDT,4h,2023-06-03 03:00:00,1906.69,1899.84,1907.92,1897.42,29463.7252
ETHUSDT,4h,2023-06-03 07:00:00,1899.84,1902.71,1905.66,1897.44,20066.9098
ETHUSDT,4h,2023-06-03 11:00:00,1902.72,1903.72,1906.7,1899.0,22443.7151
ETHUSDT,4h,2023-06-03 15:00:00,1903.72,1903.18,1906.61,1891.23,27153.3586
ETHUSDT,4h,2023-06-03 19:00:00,1903.19,1886.14,1903.71,1882.33,32671.0887
ETHUSDT,4h,2023-06-03 23:00:00,1886.13,1892.06,1892.43,1881.6,17019.4453
ETHUSDT,4h,2023-06-04 03:00:00,1892.05,1894.09,1895.03,1884.22,16525.8666
ETHUSDT,4h,2023-06-04 07:00:00,1894.09,1900.21,1901.36,1890.87,17871.4671
ETHUSDT,4h,2023-06-04 11:00:00,1900.21,1903.08,1908.61,1898.61,21792.4081
ETHUSDT,4h,2023-06-04 15:00:00,1903.07,1901.76,1914.63,1900.0,39093.7827
ETHUSDT,4h,2023-06-04 19:00:00,1901.76,1904.66,1905.62,1896.17,21097.5451
ETHUSDT,4h,2023-06-04 23:00:00,1904.66,1890.01,1912.89,1885.0,56301.9423
ETHUSDT,4h,2023-06-05 03:00:00,1890.0,1869.65,1890.63,1866.62,69953.3202
ETHUSDT,4h,2023-06-05 07:00:00,1869.64,1873.4,1873.4,1861.76,31988.9389
ETHUSDT,4h,2023-06-05 11:00:00,1873.4,1869.51,1873.81,1862.94,31604.8418
ETHUSDT,4h,2023-06-05 15:00:00,1869.5,1820.6,1871.2,1820.29,122972.3276
ETHUSDT,4h,2023-06-05 19:00:00,1820.69,1806.49,1823.9,1778.0,244006.8812
ETHUSDT,4h,2023-06-05 23:00:00,1806.5,1810.5,1815.88,1793.01,54834.9586
ETHUSDT,4h,2023-06-06 03:00:00,1810.49,1811.8,1813.76,1803.15,36961.6506
ETHUSDT,4h,2023-06-06 07:00:00,1811.8,1813.35,1819.18,1811.17,28828.9585
ETHUSDT,4h,2023-06-06 11:00:00,1813.35,1813.32,1822.6,1809.19,33045.0498
ETHUSDT,4h,2023-06-06 15:00:00,1813.33,1842.22,1846.48,1797.18,145517.5404
ETHUSDT,4h,2023-06-06 19:00:00,1842.22,1891.82,1898.29,1842.21,145853.5795
ETHUSDT,4h,2023-06-06 23:00:00,1891.82,1884.64,1895.5,1874.15,101200.4386
ETHUSDT,4h,2023-06-07 03:00:00,1884.65,1877.48,1897.8,1871.59,66167.9314
ETHUSDT,4h,2023-06-07 07:00:00,1877.47,1875.05,1883.76,1874.62,35424.0638
ETHUSDT,4h,2023-06-07 11:00:00,1875.05,1870.23,1878.09,1842.57,86390.6974
ETHUSDT,4h,2023-06-07 15:00:00,1870.23,1839.0,1870.84,1835.13,101617.5167
ETHUSDT,4h,2023-06-07 19:00:00,1839.0,1850.36,1852.5,1832.71,77067.4355
ETHUSDT,4h,2023-06-07 23:00:00,1850.37,1832.13,1851.0,1821.18,62529.0616
ETHUSDT,4h,2023-06-08 03:00:00,1832.12,1834.96,1841.45,1828.31,28187.8064
ETHUSDT,4h,2023-06-08 07:00:00,1834.97,1842.0,1846.05,1833.0,28535.9837
ETHUSDT,4h,2023-06-08 11:00:00,1842.0,1843.8,1848.99,1838.19,25074.6428
ETHUSDT,4h,2023-06-08 15:00:00,1843.79,1855.66,1861.28,1837.86,63069.2146
ETHUSDT,4h,2023-06-08 19:00:00,1855.67,1847.73,1856.24,1841.35,25927.2378
ETHUSDT,4h,2023-06-08 23:00:00,1847.73,1845.64,1854.0,1844.92,18475.6
ETHUSDT,4h,2023-06-09 03:00:00,1845.65,1838.23,1849.02,1827.0,43969.5148
ETHUSDT,4h,2023-06-09 07:00:00,1838.22,1836.37,1842.0,1831.25,23561.6549
ETHUSDT,4h,2023-06-09 11:00:00,1836.37,1843.79,1847.42,1834.52,29228.24
ETHUSDT,4h,2023-06-09 15:00:00,1843.79,1841.71,1855.0,1839.75,49696.4165
ETHUSDT,4h,2023-06-09 19:00:00,1841.71,1830.86,1843.45,1830.37,30368.3615
ETHUSDT,4h,2023-06-09 23:00:00,1830.86,1840.37,1841.15,1828.03,21500.1375
ETHUSDT,4h,2023-06-10 03:00:00,1840.37,1827.17,1844.99,1822.13,50640.2301
ETHUSDT,4h,2023-06-10 07:00:00,1827.17,1731.78,1829.84,1724.43,310231.9675
ETHUSDT,4h,2023-06-10 11:00:00,1731.79,1747.95,1749.56,1715.03,101456.4331
ETHUSDT,4h,2023-06-10 15:00:00,1747.95,1737.39,1747.96,1732.85,41864.4356
ETHUSDT,4h,2023-06-10 19:00:00,1737.39,1744.48,1773.03,1718.5,119236.9659
ETHUSDT,4h,2023-06-10 23:00:00,1744.48,1751.53,1757.58,1738.59,28894.6373
ETHUSDT,4h,2023-06-11 03:00:00,1751.52,1751.55,1752.46,1743.64,30997.0605
ETHUSDT,4h,2023-06-11 07:00:00,1751.55,1752.92,1759.76,1743.88,26141.8363
ETHUSDT,4h,2023-06-11 11:00:00,1752.92,1752.13,1755.54,1745.15,25102.8579
ETHUSDT,4h,2023-06-11 15:00:00,1752.14,1740.8,1752.39,1738.72,33875.0287
ETHUSDT,4h,2023-06-11 19:00:00,1740.8,1762.27,1768.26,1739.76,49706.6513
ETHUSDT,4h,2023-06-11 23:00:00,1762.27,1752.76,1778.25,1741.64,54132.8087
ETHUSDT,4h,2023-06-12 03:00:00,1752.77,1735.76,1755.35,1720.11,70840.0702
ETHUSDT,4h,2023-06-12 07:00:00,1735.76,1736.7,1748.0,1732.77,33548.1957
ETHUSDT,4h,2023-06-12 11:00:00,1736.7,1745.6,1759.33,1734.28,54970.7252
ETHUSDT,4h,2023-06-12 15:00:00,1745.61,1731.87,1747.25,1728.88,52845.906
ETHUSDT,4h,2023-06-12 19:00:00,1731.86,1733.14,1747.16,1720.0,65402.1042
ETHUSDT,4h,2023-06-12 23:00:00,1733.15,1742.57,1746.46,1730.22,24525.4806
