Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
ETHUSDT,1d,2023-04-24 03:00:00,1862.01,1841.84,1890.0,1806.0,447864.0517
ETHUSDT,1d,2023-04-25 03:00:00,1841.84,1866.1,1877.86,1801.66,457870.6047
ETHUSDT,1d,2023-04-26 03:00:00,1866.1,1866.01,1964.72,1785.0,897709.7298
ETHUSDT,1d,2023-04-27 03:00:00,1866.01,1908.68,1940.96,1861.19,727472.9466
ETHUSDT,1d,2023-04-28 03:00:00,1908.68,1890.94,1923.88,1873.94,387630.7791
ETHUSDT,1d,2023-04-29 03:00:00,1890.93,1907.8,1918.0,1883.05,182046.1406
ETHUSDT,1d,2023-04-30 03:00:00,1907.79,1870.09,1939.0,1866.16,355336.4888
ETHUSDT,1d,2023-05-01 03:00:00,1870.08,1830.73,1886.49,1806.12,445519.1779
ETHUSDT,1d,2023-05-02 03:00:00,1830.73,1870.08,1881.87,1822.94,373753.2027
ETHUSDT,1d,2023-05-03 03:00:00,1870.09,1905.12,1916.52,1842.64,465185.2501
ETHUSDT,1d,2023-05-04 03:00:00,1905.12,1877.07,1918.26,1866.71,354528.6144
ETHUSDT,1d,2023-05-05 03:00:00,1877.07,1993.3,1998.36,1875.65,546608.875
ETHUSDT,1d,2023-05-06 03:00:00,1993.3,1896.33,2019.0,1860.0,608106.9915
ETHUSDT,1d,2023-05-07 03:00:00,1896.33,1870.4,1933.33,1867.59,413268.8357
ETHUSDT,1d,2023-05-08 03:00:00,1870.41,1847.56,1883.97,1810.73,625316.6168
ETHUSDT,1d,2023-05-09 03:00:00,1847.55,1846.52,1861.88,1830.99,304396.186
ETHUSDT,1d,2023-05-10 03:00:00,1846.53,1840.84,1887.47,1790.51,639933.3855
ETHUSDT,1d,2023-05-11 03:00:00,1840.83,1794.3,1842.02,1772.68,522096.0725
ETHUSDT,1d,2023-05-12 03:00:00,1794.31,1807.45,1818.63,1740.0,565539.8309
ETHUSDT,1d,2023-05-13 03:00:00,1807.45,1795.11,1817.03,1785.23,212895.4373
ETHUSDT,1d,2023-05-14 03:00:00,1795.12,1799.21,1824.0,1789.82,218101.0977
ETHUSDT,1d,2023-05-15 03:00:00,1799.2,1816.2,1846.7,1785.05,388171.9261
ETHUSDT,1d,2023-05-16 03:00:00,1816.21,1824.21,1832.64,1796.2,311238.6786
ETHUSDT,1d,2023-05-17 03:00:00,1824.21,1822.12,1837.5,1783.68,352097.9913
ETHUSDT,1d,2023-05-18 03:00:00,1822.12,1800.56,1831.92,1771.12,293755.311
ETHUSDT,1d,2023-05-19 03:00:00,1800.56,1812.32,1829.54,1796.81,243116.4676
ETHUSDT,1d,2023-05-20 03:00:00,1812.31,1819.42,1828.87,1807.06,127754.4349
ETHUSDT,1d,2023-05-21 03:00:00,1819.42,1804.91,1828.98,1797.21,161517.8053
ETHUSDT,1d,2023-05-22 03:00:00,1804.91,1817.35,1828.27,1792.01,237498.9423
ETHUSDT,1d,2023-05-23 03:00:00,1817.36,1854.05,1872.5,1815.24,396869.6097
ETHUSDT,1d,2023-05-24 03:00:00,1854.06,1799.89,1854.09,1777.6,420846.1445
ETHUSDT,1d,2023-05-25 03:00:00,1799.89,1805.6,1818.81,1761.41,350633.0089
ETHUSDT,1d,2023-05-26 03:00:00,1805.61,1827.79,1838.2,1796.99,275690.6854
ETHUSDT,1d,2023-05-27 03:00:00,1827.8,1829.89,1836.12,1812.18,138824.9406
ETHUSDT,1d,2023-05-28 03:00:00,1829.89,1908.64,1918.65,1823.6,378392.4371
ETHUSDT,1d,2023-05-29 03:00:00,1908.64,1892.6,1927.62,1873.65,313593.4942
ETHUSDT,1d,2023-05-30 03:00:00,1892.6,1900.59,1917.0,1881.19,272665.8402
ETHUSDT,1d,2023-05-31 03:00:00,1900.58,1873.63,1907.13,1846.95,319255.5681
ETHUSDT,1d,2023-06-01 03:00:00,1873.63,1861.78,1889.2,1840.0,270496.6097
ETHUSDT,1d,2023-06-02 03:00:00,1861.78,1906.68,1910.0,1847.51,313004.0658
ETHUSDT,1d,2023-06-03 03:00:00,1906.69,1892.06,1907.92,1881.6,148818.2427
ETHUSDT,1d,2023-06-04 03:00:00,1892.05,1890.01,1914.63,1884.22,172683.0119
ETHUSDT,1d,2023-06-05 03:00:00,1890.0,1810.5,1890.63,1778.0,555361.2683
ETHUSDT,1d,2023-06-06 03:00:00,1810.49,1884.64,1898.29,1797.18,491407.2174
ETHUSDT,1d,2023-06-07 03:00:00,1884.65,1832.13,1897.8,1821.18,429196.7064
ETHUSDT,1d,2023-06-08 03:00:00,1832.12,1845.64,1861.28,1828.31,189270.4853
ETHUSDT,1d,2023-06-09 03:00:00,1845.65,1840.37,1855.0,1827.0,198324.3252
ETHUSDT,1d,2023-06-10 03:00:00,1840.37,1751.53,1844.99,1715.03,652324.6695
ETHUSDT,1d,2023-06-11 03:00:00,1751.52,1752.76,1778.25,1738.72,219956.2434
ETHUSDT,1d,2023-06-12 03:00:00,1752.77,1742.57,1759.33,1720.0,302132.4819
