Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
LTCUSDT,1h,2023-06-11 10:00:00,77.43,77.47,77.67,77.22,15883.369
LTCUSDT,1h,2023-06-11 11:00:00,77.47,78.0,78.6,77.4,65408.114
LTCUSDT,1h,2023-06-11 12:00:00,78.0,78.19,78.98,77.98,26659.118
LTCUSDT,1h,2023-06-11 13:00:00,78.2,78.65,78.75,78.11,20331.883
LTCUSDT,1h,2023-06-11 14:00:00,78.64,78.29,78.82,78.21,20841.526
LTCUSDT,1h,2023-06-11 15:00:00,78.29,77.63,78.35,77.62,24693.369
LTCUSDT,1h,2023-06-11 16:00:00,77.64,77.19,77.89,76.94,39662.393
LTCUSDT,1h,2023-06-11 17:00:00,77.18,77.73,77.93,77.1,16767.171
LTCUSDT,1h,2023-06-11 18:00:00,77.73,77.16,77.84,77.1,20427.286
LTCUSDT,1h,2023-06-11 19:00:00,77.16,77.94,78.3,77.08,32749.191
LTCUSDT,1h,2023-06-11 20:00:00,77.94,78.13,78.47,77.77,25912.148
LTCUSDT,1h,2023-06-11 21:00:00,78.14,78.12,78.55,77.97,21556.619
LTCUSDT,1h,2023-06-11 22:00:00,78.13,78.34,78.71,77.93,26251.054
LTCUSDT,1h,2023-06-11 23:00:00,78.35,78.32,78.96,78.21,24049.284
LTCUSDT,1h,2023-06-12 00:00:00,78.32,78.03,78.49,77.84,16466.522
LTCUSDT,1h,2023-06-12 01:00:00,78.03,77.59,78.23,76.68,36285.05
LTCUSDT,1h,2023-06-12 02:00:00,77.58,77.68,77.74,77.1,10975.955
LTCUSDT,1h,2023-06-12 03:00:00,77.68,77.56,77.8,77.01,15290.562
LTCUSDT,1h,2023-06-12 04:00:00,77.57,77.4,77.71,77.15,14531.679
LTCUSDT,1h,2023-06-12 05:00:00,77.39,75.68,77.65,75.07,92101.764
LTCUSDT,1h,2023-06-12 06:00:00,75.67,76.14,76.4,75.6,22883.385
LTCUSDT,1h,2023-06-12 07:00:00,76.16,76.33,76.54,76.01,18384.759
LTCUSDT,1h,2023-06-12 08:00:00,76.34,76.06,76.39,75.95,20743.945
LTCUSDT,1h,2023-06-12 09:00:00,76.06,76.43,76.79,76.03,24300.983
LTCUSDT,1h,2023-06-12 10:00:00,76.42,75.85,76.58,75.66,76818.617
LTCUSDT,1h,2023-06-12 11:00:00,75.85,76.68,76.77,75.65,47549.508
LTCUSDT,1h,2023-06-12 12:00:00,76.69,77.33,77.53,76.59,33425.82
LTCUSDT,1h,2023-06-12 13:00:00,77.33,77.52,77.91,77.16,32938.566
LTCUSDT,1h,2023-06-12 14:00:00,77.52,77.48,77.64,77.15,17882.818
LTCUSDT,1h,2023-06-12 15:00:00,77.49,77.45,77.52,77.09,15797.898
LTCUSDT,1h,2023-06-12 16:00:00,77.45,77.0,77.45,76.64,17701.51
LTCUSDT,1h,2023-06-12 17:00:00,77.0,76.87,77.34,76.36,22450.023
LTCUSDT,1h,2023-06-12 18:00:00,76.88,76.71,76.94,76.47,15811.204
LTCUSDT,1h,2023-06-12 19:00:00,76.72,76.79,77.1,76.3,20297.212
LTCUSDT,1h,2023-06-12 20:00:00,76.78,76.79,77.28,75.8,38546.142
LTCUSDT,1h,2023-06-12 21:00:00,76.78,76.78,76.82,76.3,16179.13
LTCUSDT,1h,2023-06-12 22:00:00,76.79,76.58,76.79,76.18,12997.454
LTCUSDT,1h,2023-06-12 23:00:00,76.57,77.06,77.17,76.42,11086.961
LTCUSDT,1h,2023-06-13 00:00:00,77.08,77.28,77.36,76.91,8901.66
