Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
ADAUSDT,4h,2023-06-03 19:00:00,0.3774,0.3738,0.3778,0.3729,6630730.9
ADAUSDT,4h,2023-06-03 23:00:00,0.3738,0.3759,0.3761,0.3736,3080847.9
ADAUSDT,4h,2023-06-04 03:00:00,0.376,0.3786,0.3797,0.3748,7589482.9
ADAUSDT,4h,2023-06-04 07:00:00,0.3786,0.3804,0.3808,0.3785,5924582.5
ADAUSDT,4h,2023-06-04 11:00:00,0.3804,0.3798,0.3818,0.3794,7265815.5
ADAUSDT,4h,2023-06-04 15:00:00,0.3798,0.38,0.3819,0.3795,5959464.2
ADAUSDT,4h,2023-06-04 19:00:00,0.38,0.3805,0.3818,0.3798,5548952.2
ADAUSDT,4h,2023-06-04 23:00:00,0.3806,0.3773,0.3818,0.377,9225062.3
ADAUSDT,4h,2023-06-05 03:00:00,0.3773,0.3741,0.3791,0.3736,11529753.4
ADAUSDT,4h,2023-06-05 07:00:00,0.374,0.375,0.3757,0.3732,5065328.1
ADAUSDT,4h,2023-06-05 11:00:00,0.3751,0.3736,0.3753,0.3726,6076245.3
ADAUSDT,4h,2023-06-05 15:00:00,0.3737,0.3571,0.3737,0.3569,20987149.8
ADAUSDT,4h,2023-06-05 19:00:00,0.357,0.3505,0.359,0.3467,57243712.3
ADAUSDT,4h,2023-06-05 23:00:00,0.3505,0.3514,0.3526,0.3477,11913061.4
ADAUSDT,4h,2023-06-06 03:00:00,0.3514,0.3506,0.352,0.3471,8284055.8
ADAUSDT,4h,2023-06-06 07:00:00,0.3506,0.3523,0.353,0.35,5806039.9
ADAUSDT,4h,2023-06-06 11:00:00,0.3524,0.3523,0.355,0.3516,7846135.1
ADAUSDT,4h,2023-06-06 15:00:00,0.3524,0.3496,0.353,0.3365,38197732.6
ADAUSDT,4h,2023-06-06 19:00:00,0.3496,0.3557,0.3569,0.3494,18410962.5
ADAUSDT,4h,2023-06-06 23:00:00,0.3557,0.3531,0.3566,0.3515,12061379.1
ADAUSDT,4h,2023-06-07 03:00:00,0.353,0.3449,0.3531,0.3441,11074668.5
ADAUSDT,4h,2023-06-07 07:00:00,0.3449,0.341,0.3471,0.3407,16682367.1
ADAUSDT,4h,2023-06-07 11:00:00,0.3409,0.3375,0.3423,0.334,29764281.0
ADAUSDT,4h,2023-06-07 15:00:00,0.3374,0.3252,0.3385,0.3246,38737838.6
ADAUSDT,4h,2023-06-07 19:00:00,0.3252,0.3233,0.328,0.3177,35534715.7
ADAUSDT,4h,2023-06-07 23:00:00,0.3233,0.3223,0.3239,0.3193,18934531.4
ADAUSDT,4h,2023-06-08 03:00:00,0.3223,0.3218,0.3262,0.3202,20690764.1
ADAUSDT,4h,2023-06-08 07:00:00,0.3219,0.3277,0.3288,0.3214,14830795.2
ADAUSDT,4h,2023-06-08 11:00:00,0.3277,0.3266,0.328,0.3253,14330848.0
ADAUSDT,4h,2023-06-08 15:00:00,0.3267,0.3288,0.3308,0.326,25180336.0
ADAUSDT,4h,2023-06-08 19:00:00,0.3288,0.3232,0.3288,0.3198,21236113.6
ADAUSDT,4h,2023-06-08 23:00:00,0.3233,0.3228,0.3258,0.3223,8418042.4
ADAUSDT,4h,2023-06-09 03:00:00,0.3229,0.3205,0.3237,0.3175,16968035.3
ADAUSDT,4h,2023-06-09 07:00:00,0.3205,0.3138,0.3206,0.3128,22960041.3
ADAUSDT,4h,2023-06-09 11:00:00,0.3138,0.3178,0.3186,0.3127,20178598.4
ADAUSDT,4h,2023-06-09 15:00:00,0.3178,0.3113,0.324,0.3111,44023750.5
ADAUSDT,4h,2023-06-09 19:00:00,0.3113,0.2994,0.3128,0.2982,81919385.4
ADAUSDT,4h,2023-06-09 23:00:00,0.2995,0.2951,0.3029,0.2902,60334659.9
ADAUSDT,4h,2023-06-10 03:00:00,0.2951,0.2764,0.2953,0.2735,97505132.8
ADAUSDT,4h,2023-06-10 07:00:00,0.2763,0.2403,0.2767,0.22,279084118.9
ADAUSDT,4h,2023-06-10 11:00:00,0.2403,0.2501,0.252,0.236,147013287.3
ADAUSDT,4h,2023-06-10 15:00:00,0.25,0.2544,0.2576,0.2461,94831300.1
ADAUSDT,4h,2023-06-10 19:00:00,0.2544,0.2659,0.2685,0.2516,88649005.9
ADAUSDT,4h,2023-06-10 23:00:00,0.2658,0.2747,0.2806,0.263,50250230.3
ADAUSDT,4h,2023-06-11 03:00:00,0.2748,0.2636,0.2755,0.2625,41255364.1
ADAUSDT,4h,2023-06-11 07:00:00,0.2636,0.2621,0.2678,0.2598,34147503.8
ADAUSDT,4h,2023-06-11 11:00:00,0.2621,0.2691,0.2745,0.259,73014774.5
ADAUSDT,4h,2023-06-11 15:00:00,0.2691,0.2642,0.2712,0.2639,38422996.3
ADAUSDT,4h,2023-06-11 19:00:00,0.2642,0.2745,0.2772,0.2639,42368465.3
ADAUSDT,4h,2023-06-11 23:00:00,0.2745,0.272,0.28,0.2706,32977401.2
ADAUSDT,4h,2023-06-12 03:00:00,0.2719,0.2681,0.2758,0.2648,35392798.0
ADAUSDT,4h,2023-06-12 07:00:00,0.2681,0.2782,0.2824,0.2676,57269607.5
ADAUSDT,4h,2023-06-12 11:00:00,0.2782,0.2823,0.2865,0.2771,51119482.9
ADAUSDT,4h,2023-06-12 15:00:00,0.2824,0.2772,0.2832,0.2764,28918697.9
ADAUSDT,4h,2023-06-12 19:00:00,0.2772,0.2745,0.2785,0.2726,31395923.9
ADAUSDT,4h,2023-06-12 23:00:00,0.2745,0.2748,0.2783,0.2734,18285541.6
