Symbol,Interval,Time,Open Price,Close Price,High Price,Low Price,Volume
XRPUSDT,1h,2023-06-10 00:00:00,0.5389,0.5394,0.54,0.5369,13727172.0
XRPUSDT,1h,2023-06-10 01:00:00,0.5394,0.5376,0.5395,0.5337,15163073.0
XRPUSDT,1h,2023-06-10 02:00:00,0.5375,0.538,0.5384,0.5347,10734812.0
XRPUSDT,1h,2023-06-10 03:00:00,0.538,0.5344,0.5386,0.5334,11529666.0
XRPUSDT,1h,2023-06-10 04:00:00,0.5344,0.5345,0.5388,0.5304,14408103.0
XRPUSDT,1h,2023-06-10 05:00:00,0.5345,0.5265,0.5364,0.5222,27048344.0
XRPUSDT,1h,2023-06-10 06:00:00,0.5264,0.5221,0.5282,0.5202,19345083.0
XRPUSDT,1h,2023-06-10 07:00:00,0.5221,0.4999,0.5248,0.4921,102052914.0
XRPUSDT,1h,2023-06-10 08:00:00,0.5001,0.4807,0.5067,0.472,85218636.0
XRPUSDT,1h,2023-06-10 09:00:00,0.4806,0.4887,0.4924,0.478,56794800.0
XRPUSDT,1h,2023-06-10 10:00:00,0.4887,0.4898,0.4917,0.4851,33100723.0
XRPUSDT,1h,2023-06-10 11:00:00,0.4898,0.4914,0.4931,0.4855,28272752.0
XRPUSDT,1h,2023-06-10 12:00:00,0.4914,0.4902,0.4914,0.4877,16273789.0
XRPUSDT,1h,2023-06-10 13:00:00,0.4902,0.4947,0.4947,0.49,16435621.0
XRPUSDT,1h,2023-06-10 14:00:00,0.4946,0.4953,0.4956,0.4915,13383733.0
XRPUSDT,1h,2023-06-10 15:00:00,0.4954,0.488,0.4954,0.4878,20947784.0
XRPUSDT,1h,2023-06-10 16:00:00,0.4881,0.4903,0.4907,0.4864,13506890.0
XRPUSDT,1h,2023-06-10 17:00:00,0.4904,0.4925,0.4931,0.4897,11965646.0
XRPUSDT,1h,2023-06-10 18:00:00,0.4925,0.4899,0.4929,0.4872,11559928.0
XRPUSDT,1h,2023-06-10 19:00:00,0.4899,0.4879,0.4902,0.4869,12727979.0
XRPUSDT,1h,2023-06-10 20:00:00,0.488,0.5059,0.5073,0.483,42339039.0
XRPUSDT,1h,2023-06-10 21:00:00,0.506,0.5001,0.5071,0.4926,26627006.0
XRPUSDT,1h,2023-06-10 22:00:00,0.5002,0.5052,0.5055,0.5,9749353.0
XRPUSDT,1h,2023-06-10 23:00:00,0.5052,0.5041,0.5057,0.5029,7700142.0
XRPUSDT,1h,2023-06-11 00:00:00,0.5041,0.5048,0.5067,0.5011,7965769.0
XRPUSDT,1h,2023-06-11 01:00:00,0.5048,0.5095,0.5119,0.5042,12052193.0
XRPUSDT,1h,2023-06-11 02:00:00,0.5096,0.5067,0.5103,0.5063,8296426.0
XRPUSDT,1h,2023-06-11 03:00:00,0.5067,0.5049,0.5093,0.5044,11359727.0
XRPUSDT,1h,2023-06-11 04:00:00,0.505,0.5065,0.5075,0.5032,7705188.0
XRPUSDT,1h,2023-06-11 05:00:00,0.5065,0.5076,0.5078,0.5044,5519983.0
XRPUSDT,1h,2023-06-11 06:00:00,0.5076,0.5057,0.5083,0.5053,4839474.0
XRPUSDT,1h,2023-06-11 07:00:00,0.5058,0.504,0.5067,0.5027,7219800.0
XRPUSDT,1h,2023-06-11 08:00:00,0.504,0.5055,0.5066,0.504,4606760.0
XRPUSDT,1h,2023-06-11 09:00:00,0.5055,0.5075,0.5077,0.5049,6914175.0
XRPUSDT,1h,2023-06-11 10:00:00,0.5075,0.5055,0.5076,0.5048,5875539.0
XRPUSDT,1h,2023-06-11 11:00:00,0.5056,0.5041,0.5072,0.5036,5473861.0
XRPUSDT,1h,2023-06-11 12:00:00,0.5042,0.5043,0.5068,0.5038,6252406.0
XRPUSDT,1h,2023-06-11 13:00:00,0.5044,0.5065,0.5073,0.5041,6691653.0
XRPUSDT,1h,2023-06-11 14:00:00,0.5065,0.5085,0.51,0.5062,8388098.0
XRPUSDT,1h,2023-06-11 15:00:00,0.5085,0.5063,0.5101,0.5061,8652114.0
XRPUSDT,1h,2023-06-11 16:00:00,0.5063,0.5058,0.5083,0.5055,8579543.0
XRPUSDT,1h,2023-06-11 17:00:00,0.5059,0.5076,0.5087,0.5057,7042225.0
XRPUSDT,1h,2023-06-11 18:00:00,0.5077,0.5086,0.5088,0.5068,6513931.0
XRPUSDT,1h,2023-06-11 19:00:00,0.5086,0.5146,0.5158,0.5085,20608789.0
XRPUSDT,1h,2023-06-11 20:00:00,0.5145,0.5183,0.5194,0.5132,12373049.0
XRPUSDT,1h,2023-06-11 21:00:00,0.5183,0.522,0.5231,0.5176,14848481.0
